OBJECTID,SHAPE_Area,SHAPE_Leng,WADMKC,WADMKK,WADMPR,mean,month,var,year
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,18.969450145489656,1,tmean_c,2024
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,24.12578052892748,1,tmean_c,2024
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,19.96479103714883,1,tmean_c,2024
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,22.80995178297238,1,tmean_c,2024
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,22.720859811199805,1,tmean_c,2024
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,21.966009990837918,1,tmean_c,2024
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,19.20316567147348,1,tmean_c,2024
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,21.958482984600163,1,tmean_c,2024
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,19.997223560342018,1,tmean_c,2024
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,21.04886657550772,1,tmean_c,2024
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,21.697512973252174,1,tmean_c,2024
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,21.95746956239698,1,tmean_c,2024
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,21.8798175292526,2,tmean_c,2024
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,22.019066772460956,2,tmean_c,2024
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,20.813695767735677,2,tmean_c,2024
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,23.38525373044816,2,tmean_c,2024
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,25.07265075839498,2,tmean_c,2024
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,25.466726445344946,2,tmean_c,2024
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,22.211756153709135,2,tmean_c,2024
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,22.284194950415856,2,tmean_c,2024
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,20.3996031066855,2,tmean_c,2024
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,23.286697613412557,2,tmean_c,2024
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,21.406278145099016,2,tmean_c,2024
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,25.022400752399793,2,tmean_c,2024
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,21.81843162572326,2,tmean_c,2024
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,22.6289673366766,2,tmean_c,2024
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,24.85706196134671,2,tmean_c,2024
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,19.65855229987954,2,tmean_c,2024
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,21.961599100047163,2,tmean_c,2024
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,22.455934055372225,2,tmean_c,2024
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,22.09889922581776,2,tmean_c,2024
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,22.030912587834507,2,tmean_c,2024
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,22.023874821586762,2,tmean_c,2024
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,21.676171988304013,2,tmean_c,2024
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,22.25658402605972,2,tmean_c,2024
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,22.274346655462796,2,tmean_c,2024
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,24.780766664702355,2,tmean_c,2024
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,23.306195206222835,2,tmean_c,2024
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,25.95556012734602,2,tmean_c,2024
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,20.914711066283235,2,tmean_c,2024
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,22.086049082087385,2,tmean_c,2024
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,19.182553964521528,2,tmean_c,2024
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,24.506818385356695,2,tmean_c,2024
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,20.16023017551631,2,tmean_c,2024
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,22.872226589924384,2,tmean_c,2024
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,23.01316301651712,2,tmean_c,2024
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,22.10481895247134,2,tmean_c,2024
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,19.411917151630306,2,tmean_c,2024
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,22.092670392593234,2,tmean_c,2024
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,20.308322099784302,2,tmean_c,2024
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,21.230816720545988,2,tmean_c,2024
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,21.87180586190061,2,tmean_c,2024
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,22.09594537592764,2,tmean_c,2024
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,21.88803246999505,3,tmean_c,2024
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,21.985907119696307,3,tmean_c,2024
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,20.8107779421186,3,tmean_c,2024
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,23.403853367450658,3,tmean_c,2024
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,24.97724015521893,3,tmean_c,2024
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,25.468030242369643,3,tmean_c,2024
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,22.19889480502582,3,tmean_c,2024
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,22.268279738308614,3,tmean_c,2024
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,20.42470702892825,3,tmean_c,2024
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,23.314036765863232,3,tmean_c,2024
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,21.466414243057237,3,tmean_c,2024
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,25.12412274720308,3,tmean_c,2024
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,21.81204230224917,3,tmean_c,2024
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,22.563250011526154,3,tmean_c,2024
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,24.90415214599423,3,tmean_c,2024
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,19.676108646015063,3,tmean_c,2024
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,21.92903323976799,3,tmean_c,2024
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,22.415874705811476,3,tmean_c,2024
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,22.06491469344847,3,tmean_c,2024
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,22.005306621264424,3,tmean_c,2024
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,22.019132597035934,3,tmean_c,2024
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,21.642048602839722,3,tmean_c,2024
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,22.232357070214665,3,tmean_c,2024
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,22.27332698428149,3,tmean_c,2024
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,24.81893281834101,3,tmean_c,2024
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,23.37507696607229,3,tmean_c,2024
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,26.049734964678407,3,tmean_c,2024
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,20.943453081755532,3,tmean_c,2024
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,22.0560353679042,3,tmean_c,2024
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,19.18042391023156,3,tmean_c,2024
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,24.482319925977983,3,tmean_c,2024
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,20.146688490933116,3,tmean_c,2024
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,22.89110851940407,3,tmean_c,2024
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,23.00335444945044,3,tmean_c,2024
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,22.073304728462425,3,tmean_c,2024
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,19.407069865654098,3,tmean_c,2024
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,22.064211589458242,3,tmean_c,2024
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,20.29089603929327,3,tmean_c,2024
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,21.205905372865757,3,tmean_c,2024
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,21.840167802379995,3,tmean_c,2024
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,22.065140527557492,3,tmean_c,2024
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,22.211967201679094,4,tmean_c,2024
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,22.33008232088445,4,tmean_c,2024
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,21.18556869141446,4,tmean_c,2024
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,23.699269852079304,4,tmean_c,2024
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,25.285106340102242,4,tmean_c,2024
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,25.56469364771769,4,tmean_c,2024
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,22.600106843757832,4,tmean_c,2024
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,22.66457976671607,4,tmean_c,2024
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,20.806122145662776,4,tmean_c,2024
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,23.542954468842304,4,tmean_c,2024
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,21.796331923132982,4,tmean_c,2024
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,25.250634508393098,4,tmean_c,2024
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,22.160914690807633,4,tmean_c,2024
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,23.002262941996285,4,tmean_c,2024
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,25.034844178437904,4,tmean_c,2024
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,20.085966077585212,4,tmean_c,2024
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,22.275720052365934,4,tmean_c,2024
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,22.807914756541102,4,tmean_c,2024
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,22.405600835617832,4,tmean_c,2024
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,22.35458380381266,4,tmean_c,2024
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,22.438204680548807,4,tmean_c,2024
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,22.030354275136133,4,tmean_c,2024
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,22.613382137475664,4,tmean_c,2024
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,22.71270177373928,4,tmean_c,2024
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,25.01274352603491,4,tmean_c,2024
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,23.62240890302504,4,tmean_c,2024
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,26.12608988020156,4,tmean_c,2024
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,21.340484762503447,4,tmean_c,2024
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,22.400092972649475,4,tmean_c,2024
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,19.605337073651167,4,tmean_c,2024
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,24.643137771051084,4,tmean_c,2024
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,20.540689231948356,4,tmean_c,2024
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,23.373393285346786,4,tmean_c,2024
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,23.259505869345713,4,tmean_c,2024
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,22.41558545565775,4,tmean_c,2024
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,19.824502560505636,4,tmean_c,2024
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,22.41251264477142,4,tmean_c,2024
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,20.775297550155727,4,tmean_c,2024
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,21.57247856563995,4,tmean_c,2024
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,22.19077900780576,4,tmean_c,2024
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,22.4082612850048,4,tmean_c,2024
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,21.81404723106433,5,tmean_c,2024
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,21.925651220232805,5,tmean_c,2024
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,20.896038547780382,5,tmean_c,2024
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,23.469624330700476,5,tmean_c,2024
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,25.036599368205934,5,tmean_c,2024
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,25.131742603070435,5,tmean_c,2024
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,22.288496516155277,5,tmean_c,2024
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,22.359010878339166,5,tmean_c,2024
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,20.539361585809395,5,tmean_c,2024
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,23.151353223639276,5,tmean_c,2024
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,21.495886712500155,5,tmean_c,2024
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,24.870692000776884,5,tmean_c,2024
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,21.78882262642414,5,tmean_c,2024
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,22.806746070615738,5,tmean_c,2024
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,24.634168318103818,5,tmean_c,2024
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,19.871821286169656,5,tmean_c,2024
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,21.888153460376184,5,tmean_c,2024
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,22.548437611880818,5,tmean_c,2024
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,21.977742039975485,5,tmean_c,2024
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,21.894627999746717,5,tmean_c,2024
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,22.121621913720805,5,tmean_c,2024
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,21.765448511573613,5,tmean_c,2024
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,22.28359515630294,5,tmean_c,2024
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,22.436749990734835,5,tmean_c,2024
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,24.72273724873861,5,tmean_c,2024
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,23.335737392085004,5,tmean_c,2024
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,25.706201315438875,5,tmean_c,2024
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,21.156356163032974,5,tmean_c,2024
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,21.949980979837417,5,tmean_c,2024
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,19.42632085674123,5,tmean_c,2024
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,24.20855500486814,5,tmean_c,2024
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,20.305332440557148,5,tmean_c,2024
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,23.26685715877652,5,tmean_c,2024
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,22.80343585094916,5,tmean_c,2024
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,21.968824547527873,5,tmean_c,2024
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,19.63284850286824,5,tmean_c,2024
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,21.971087670105256,5,tmean_c,2024
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,20.6548542307561,5,tmean_c,2024
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,21.25912691752119,5,tmean_c,2024
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,21.829563210600213,5,tmean_c,2024
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,21.95991613011011,5,tmean_c,2024
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,21.34473261426069,6,tmean_c,2024
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,21.451230077672925,6,tmean_c,2024
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,20.384508548897383,6,tmean_c,2024
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,22.99371897912501,6,tmean_c,2024
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,24.583599616156715,6,tmean_c,2024
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,24.796130351085704,6,tmean_c,2024
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,21.843931382978017,6,tmean_c,2024
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,21.901958241182246,6,tmean_c,2024
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,20.02623441044394,6,tmean_c,2024
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,22.71586358996406,6,tmean_c,2024
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,20.99713418962461,6,tmean_c,2024
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,24.591196967027898,6,tmean_c,2024
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,21.31248795178885,6,tmean_c,2024
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,22.21863381067913,6,tmean_c,2024
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,24.297499599980764,6,tmean_c,2024
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,19.326281460470195,6,tmean_c,2024
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,21.405274059154404,6,tmean_c,2024
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,22.038748163099054,6,tmean_c,2024
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,21.515070869386694,6,tmean_c,2024
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,21.49120703803169,6,tmean_c,2024
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,21.709273373822626,6,tmean_c,2024
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,21.2458778538887,6,tmean_c,2024
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,21.816480777702953,6,tmean_c,2024
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,22.021535970950865,6,tmean_c,2024
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,24.35925716824005,6,tmean_c,2024
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,22.90900928980315,6,tmean_c,2024
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,25.499746534559506,6,tmean_c,2024
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,20.580079032548912,6,tmean_c,2024
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,21.520046827528233,6,tmean_c,2024
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,18.861169054505247,6,tmean_c,2024
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,23.79284979575442,6,tmean_c,2024
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,19.768865624871214,6,tmean_c,2024
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,22.818551971743837,6,tmean_c,2024
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,22.368779459958365,6,tmean_c,2024
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,21.529864628207907,6,tmean_c,2024
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,19.07463584733531,6,tmean_c,2024
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,21.542592582848812,6,tmean_c,2024
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,19.9955097100864,6,tmean_c,2024
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,20.748176184760236,6,tmean_c,2024
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,21.333467780219223,6,tmean_c,2024
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,21.525223200001967,6,tmean_c,2024
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,20.248444563558582,7,tmean_c,2024
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,20.27747576833202,7,tmean_c,2024
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,19.417551393689273,7,tmean_c,2024
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,22.026827185280457,7,tmean_c,2024
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,23.601062090564966,7,tmean_c,2024
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,23.75555218848377,7,tmean_c,2024
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,20.862312072267244,7,tmean_c,2024
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,20.920575944537422,7,tmean_c,2024
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,19.1333778368191,7,tmean_c,2024
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,21.650797834748595,7,tmean_c,2024
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,20.0358289209308,7,tmean_c,2024
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,23.51036887178404,7,tmean_c,2024
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,20.181048200860978,7,tmean_c,2024
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,21.257339398578953,7,tmean_c,2024
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,23.238216677087806,7,tmean_c,2024
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,18.56087507720355,7,tmean_c,2024
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,20.240674133027373,7,tmean_c,2024
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,21.048207820571278,7,tmean_c,2024
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,20.328599551678572,7,tmean_c,2024
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,20.33219449033021,7,tmean_c,2024
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,20.740016488665393,7,tmean_c,2024
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,20.255808977763603,7,tmean_c,2024
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,20.779822122675917,7,tmean_c,2024
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,21.119755876563158,7,tmean_c,2024
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,23.326022720336937,7,tmean_c,2024
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,21.904190175815717,7,tmean_c,2024
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,24.404838139523747,7,tmean_c,2024
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,19.74484311215819,7,tmean_c,2024
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,20.343936866842313,7,tmean_c,2024
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,18.16475074443609,7,tmean_c,2024
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,22.73744068039673,7,tmean_c,2024
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,18.909414980625936,7,tmean_c,2024
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,22.18034594247769,7,tmean_c,2024
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,21.23117391563841,7,tmean_c,2024
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,20.347934271612388,7,tmean_c,2024
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,18.34008574537053,7,tmean_c,2024
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,20.381999494660835,7,tmean_c,2024
